salary,season,cluster
1063865,2012,1
1059750,2012,1
1054000,2012,1
1042320,2012,1
1033342,2012,1
1029389,2012,1
1027424,2012,1
1020960,2012,1
1000000,2012,1
1000000,2012,1
992680,2012,1
915852,2012,1
915852,2012,1
915852,2012,1
885120,2012,1
885120,2012,1
885120,2012,1
885120,2012,1
884881,2012,1
884293,2012,1
855189,2012,1
855189,2012,1
855189,2012,1
855189,2012,1
855189,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
854389,2012,1
850000,2012,1
830000,2012,1
826828,2012,1
825497,2012,1
825497,2012,1
825497,2012,1
825497,2012,1
825497,2012,1
825497,2012,1
825497,2012,1
825497,2012,1
825497,2012,1
825497,2012,1
825497,2012,1
825497,2012,1
810000,2012,1
809875,2012,1
804131,2012,1
799105,2012,1
792377,2012,1
792377,2012,1
788872,2012,1
788872,2012,1
788872,2012,1
788872,2012,1
788872,2012,1
788872,2012,1
788872,2012,1
788872,2012,1
788872,2012,1
788872,2012,1
788872,2012,1
785487,2012,1
780871,2012,1
771706,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
762195,2012,1
736420,2012,1
736420,2012,1
736420,2012,1
736420,2012,1
736420,2012,1
736420,2012,1
736420,2012,1
708640,2012,1
679821,2012,1
668434,2012,1
650686,2012,1
650000,2012,1
633253,2012,1
550000,2012,1
535000,2012,1
530547,2012,1
524964,2012,1
522472,2012,1
500000,2012,1
500000,2012,1
475000,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
473604,2012,1
457588,2012,1
457588,2012,1
457588,2012,1
435000,2012,1
420304,2012,1
413413,2012,1
402065,2012,1
374300,2012,1
319128,2012,1
305551,2012,1
280192,2012,1
261829,2012,1
254938,2012,1
252016,2012,1
248048,2012,1
241158,2012,1
234268,2012,1
226162,2012,1
220487,2012,1
220487,2012,1
213597,2012,1
213517,2012,1
211084,2012,1
208802,2012,1
201033,2012,1
199816,2012,1
196007,2012,1
190548,2012,1
160414,2012,1
156595,2012,1
151585,2012,1
137498,2012,1
117134,2012,1
104494,2012,1
96017,2012,1
80703,2012,1
75793,2012,1
75793,2012,1
69393,2012,1
64930,2012,1
57291,2012,1
55321,2012,1
49966,2012,1
48232,2012,1
40375,2012,1
38194,2012,1
35868,2012,1
22916,2012,1
22287,2012,1
20103,2012,1
11458,2012,1
30453805,2013,1
20907128,2013,1
19948799,2013,1
19752645,2013,1
19444503,2013,1
19285850,2013,1
19067500,2013,1
19067500,2013,1
18673000,2013,1
18668431,2013,1
17832626,2013,1
17632688,2013,1
17177795,2013,1
16889000,2013,1
16790345,2013,1
16500000,2013,1
16460538,2013,1
15300000,2013,1
14968250,2013,1
14693906,2013,1
14487500,2013,1
14275000,2013,1
14107492,2013,1
13891359,2013,1
13701250,2013,1
13668750,2013,1
13668750,2013,1
13668750,2013,1
13668750,2013,1
13604188,2013,1
13500000,2013,1
13500000,2013,1
13200000,2013,1
13200000,2013,1
13058606,2013,1
13000000,2013,1
13000000,2013,1
12744000,2013,1
12500000,2013,1
12439675,2013,1
12350000,2013,1
12000000,2013,1
12000000,2013,1
12000000,2013,1
11566265,2013,1
11100000,2013,1
11046591,2013,1
11000000,2013,1
11000000,2013,1
10986550,2013,1
10924138,2013,1
10890000,2013,1
10850000,2013,1
10164000,2013,1
10059750,2013,1
10000000,2013,1
10000000,2013,1
10000000,2013,1
9779349,2013,1
9682435,2013,1
9638554,2013,1
9500000,2013,1
9439000,2013,1
9300500,2013,1
9000000,2013,1
8700000,2013,1
8646364,2013,1
8603633,2013,1
8600000,2013,1
8500000,2013,1
8500000,2013,1
8500000,2013,1
8477437,2013,1
8385000,2013,1
8374646,2013,1
8374646,2013,1
8368182,2013,1
8289130,2013,1
8287500,2013,1
8083000,2013,1
8060000,2013,1
8000000,2013,1
8000000,2013,1
8000000,2013,1
8000000,2013,1
7967375,2013,1
7900000,2013,1
7750000,2013,1
7727500,2013,1
7727280,2013,1
7727280,2013,1
7595600,2013,1
7525000,2013,1
7505786,2013,1
7500000,2013,1
7459925,2013,1
7415730,2013,1
7372000,2013,1
7148600,2013,1
6764045,2013,1
6750000,2013,1
6698565,2013,1
6687400,2013,1
6665000,2013,1
6650000,2013,1
6600000,2013,1
6505320,2013,1
6500000,2013,1
6400000,2013,1
6400000,2013,1
6250000,2013,1
6200000,2013,1
6100000,2013,1
6091363,2013,1
6050000,2013,1
6000000,2013,1
6000000,2013,1
5930414,2013,1
5820417,2013,1
5799625,2013,1
5750000,2013,1
5600000,2013,1
5486250,2013,1
5475113,2013,1
5400000,2013,1
5375760,2013,1
5293080,2013,1
5250825,2013,1
5250000,2013,1
5248750,2013,1
5225000,2013,1
5220000,2013,1
5209454,2013,1
5150000,2013,1
5144280,2013,1
5104000,2013,1
5100000,2013,1
5000000,2013,1
5000000,2013,1
5000000,2013,1
5000000,2013,1
5000000,2013,1
5000000,2013,1
5000000,2013,1
5000000,2013,1
4899293,2013,1
4847586,2013,1
4837200,2013,1
4818000,2013,1
4809840,2013,1
4809840,2013,1
4794192,2013,1
4792332,2013,1
4763760,2013,1
4753320,2013,1
4600000,2013,1
4590338,2013,1
4508504,2013,1
4500000,2013,1
4500000,2013,1
4493500,2013,1
4340000,2013,1
4319280,2013,1
4319280,2013,1
4285560,2013,1
4278000,2013,1
4250000,2013,1
4250000,2013,1
4200000,2013,1
4106000,2013,1
4100000,2013,1
4099920,2013,1
4080915,2013,1
4059000,2013,1
4054055,2013,1
4020000,2013,1
4000000,2013,1
4000000,2013,1
4000000,2013,1
4000000,2013,1
4000000,2013,1
4000000,2013,1
4000000,2013,1
4000000,2013,1
4000000,2013,1
4000000,2013,1
3958742,2013,1
3944000,2013,1
3900000,2013,1
3894240,2013,1
3880800,2013,1
3857040,2013,1
3800000,2013,1
3741120,2013,1
3726600,2013,1
3630000,2013,1
3563600,2013,1
3524880,2013,1
3500000,2013,1
3500000,2013,1
3500000,2013,1
3500000,2013,1
3500000,2013,1
3500000,2013,1
3500000,2013,1
3500000,2013,1
3480453,2013,1
3480000,2013,1
3374640,2013,1
3374640,2013,1
3344250,2013,1
3340920,2013,1
3300000,2013,1
3270000,2013,1
3250000,2013,1
3250000,2013,1
3243000,2013,1
3229050,2013,1
3217680,2013,1
3183000,2013,1
3179493,2013,1
3140429,2013,1
3135000,2013,1
3090000,2013,1
3090000,2013,1
3090000,2013,1
3065040,2013,1
3055259,2013,1
3049920,2013,1
3013512,2013,1
3006217,2013,1
3000000,2013,1
3000000,2013,1
3000000,2013,1
3000000,2013,1
3000000,2013,1
3000000,2013,1
2958077,2013,1
2947800,2013,1
2934610,2013,1
2900000,2013,1
2858057,2013,1
2840000,2013,1
2819044,2013,1
2812006,2013,1
2806452,2013,1
2798040,2013,1
2761114,2013,1
2750000,2013,1
2709720,2013,1
2685185,2013,1
2678640,2013,1
2674852,2013,1
2652000,2013,1
2627400,2013,1
2626473,2013,1
2585668,2013,1
2575000,2013,1
2575000,2013,1
2574120,2013,1
2568360,2013,1
2563320,2013,1
2544529,2013,1
2500000,2013,1
2500000,2013,1
2445480,2013,1
2433077,2013,1
2400000,2013,1
2400000,2013,1
2356320,2013,1
2350820,2013,1
2339040,2013,1
2323200,2013,1
2300000,2013,1
2277306,2013,1
2250000,2013,1
2246400,2013,1
2240450,2013,1
2238360,2013,1
2227333,2013,1
2225000,2013,1
2222160,2013,1
2207040,2013,1
2180443,2013,1
2126520,2013,1
2111160,2013,1
2111160,2013,1
2100500,2013,1
2096760,2013,1
2091840,2013,1
2090000,2013,1
2083042,2013,1
2067880,2013,1
2062800,2013,1
2062800,2013,1
2050000,2013,1
2016000,2013,1
2005560,2013,1
1991760,2013,1
1990000,2013,1
1987320,2013,1
1975000,2013,1
1957000,2013,1
1900000,2013,1
1892280,2013,1
1823280,2013,1
1823280,2013,1
1809840,2013,1
1809840,2013,1
1794872,2013,1
1793520,2013,1
1679914,2013,1
1679408,2013,1
1675000,2013,1
1674641,2013,1
1645440,2013,1
1633440,2013,1
1630800,2013,1
1622617,2013,1
1618680,2013,1
1567500,2013,1
1563120,2013,1
1550000,2013,1
1545840,2013,1
1500000,2013,1
1500000,2013,1
1500000,2013,1
1500000,2013,1
1500000,2013,1
1500000,2013,1
1500000,2013,1
1485000,2013,1
1482000,2013,1
1475106,2013,1
1467840,2013,1
1442880,2013,1
1409040,2013,1
1404960,2013,1
1400000,2013,1
1399507,2013,1
1399507,2013,1
1399507,2013,1
1399507,2013,1
1365720,2013,1
1361400,2013,1
1361400,2013,1
1352181,2013,1
1352181,2013,1
1350000,2013,1
1311240,2013,1
1306920,2013,1
1300000,2013,1
1300000,2013,1
1276560,2013,1
1260360,2013,1
1254720,2013,1
1234320,2013,1
1232713,2013,1
1204560,2013,1
1200000,2013,1
1198680,2013,1
1191240,2013,1
1174080,2013,1
1160040,2013,1
1156320,2013,1
1149000,2013,1
1146337,2013,1
1129200,2013,1
1121520,2013,1
1112880,2013,1
1110840,2013,1
1110120,2013,1
1106941,2013,1
1106941,2013,1
1089240,2013,1
1085120,2013,1
1082520,2013,1
1074720,2013,1
1074720,2013,1
1073280,2013,1
1071720,2013,1
1069509,2013,1
1069509,2013,1
1054389,2013,1
1054000,2013,1
1042320,2013,1
1033342,2013,1
1029389,2013,1
1020960,2013,1
1000000,2013,1
1000000,2013,1
992680,2013,1
992680,2013,1
962195,2013,1
916099,2013,1
916099,2013,1
910941,2013,1
888250,2013,1
885120,2013,1
885120,2013,1
885120,2013,1
885120,2013,1
885120,2013,1
884881,2013,1
884293,2013,1
884293,2013,1
884293,2013,1
884293,2013,1
884293,2013,1
884293,2013,1
884293,2013,1
884293,2013,1
884293,2013,1
870000,2013,1
855189,2013,1
855189,2013,1
855189,2013,1
855189,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
854389,2013,1
850000,2013,1
839312,2013,1
830000,2013,1
826828,2013,1
825497,2013,1
825497,2013,1
825497,2013,1
825497,2013,1
825497,2013,1
825497,2013,1
825497,2013,1
825497,2013,1
825497,2013,1
825497,2013,1
809875,2013,1
799105,2013,1
792377,2013,1
792377,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
788872,2013,1
780871,2013,1
773976,2013,1
773976,2013,1
771706,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
762195,2013,1
736420,2013,1
736420,2013,1
736420,2013,1
736420,2013,1
736420,2013,1
736420,2013,1
708640,2013,1
698589,2013,1
679821,2013,1
668434,2013,1
665000,2013,1
650686,2013,1
633253,2013,1
600491,2013,1
582995,2013,1
550000,2013,1
550000,2013,1
542788,2013,1
532737,2013,1
524964,2013,1
512633,2013,1
502581,2013,1
490180,2013,1
490180,2013,1
475000,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
473604,2013,1
457588,2013,1
457588,2013,1
402065,2013,1
402065,2013,1
390027,2013,1
374300,2013,1
346781,2013,1
346781,2013,1
281376,2013,1
264527,2013,1
261829,2013,1
261343,2013,1
252016,2013,1
244710,2013,1
239588,2013,1
234268,2013,1
226162,2013,1
220487,2013,1
211084,2013,1
208802,2013,1
201033,2013,1
190548,2013,1
185955,2013,1
170878,2013,1
169340,2013,1
163500,2013,1
156234,2013,1
151585,2013,1
144867,2013,1
135697,2013,1
104494,2013,1
103121,2013,1
94154,2013,1
75793,2013,1
75793,2013,1
75387,2013,1
72892,2013,1
68902,2013,1
68902,2013,1
61467,2013,1
61467,2013,1
55718,2013,1
48232,2013,1
47360,2013,1
44835,2013,1
40375,2013,1
38194,2013,1
35868,2013,1
27859,2013,1
27859,2013,1
27859,2013,1
22287,2013,1
20103,2013,1
30453805,2014,1
22721381,2014,1
21679893,2014,1
21466718,2014,1
21388953,2014,1
20513178,2014,1
19285850,2014,1
19067500,2014,1
19067500,2014,1
18673000,2014,1
18668431,2014,1
18466130,2014,1
18238333,2014,1
17888932,2014,1
17832627,2014,1
17632688,2014,1
16441500,2014,1
15333334,2014,1
15300000,2014,1
14878000,2014,1
14860523,2014,1
14693906,2014,1
14693906,2014,1
14693906,2014,1
14487500,2014,1
14283844,2014,1
14283844,2014,1
14275000,2014,1
14100538,2014,1
14000000,2014,1
13878000,2014,1
13701250,2014,1
13500000,2014,1
13500000,2014,1
13000000,2014,1
12868632,2014,1
12500000,2014,1
12433735,2014,1
12350000,2014,1
12100000,2014,1
12000000,2014,1
12000000,2014,1
12000000,2014,1
11954545,2014,1
11862500,2014,1
11796247,2014,1
11295250,2014,1
11100000,2014,1
11046000,2014,1
10986550,2014,1
10786517,2014,1
10750000,2014,1
10361446,2014,1
10146925,2014,1
10105855,2014,1
10000000,2014,1
9887642,2014,1
9713484,2014,1
9500000,2014,1
9500000,2014,1
9316796,2014,1
9300500,2014,1
9036364,2014,1
8850000,2014,1
8727437,2014,1
8700000,2014,1
8600001,2014,1
8580000,2014,1
8500000,2014,1
8374646,2014,1
8374646,2014,1
8308500,2014,1
8050000,2014,1
8000000,2014,1
8000000,2014,1
8000000,2014,1
8000000,2014,1
7900000,2014,1
7727280,2014,1
7727280,2014,1
7655503,2014,1
7583000,2014,1
7550000,2014,1
7500000,2014,1
7500000,2014,1
7500000,2014,1
7500000,2014,1
7459925,2014,1
7235955,2014,1
6875480,2014,1
6791570,2014,1
6760563,2014,1
6679867,2014,1
6500000,2014,1
6500000,2014,1
6500000,2014,1
6500000,2014,1
6500000,2014,1
6450000,2014,1
6400000,2014,1
6344164,2014,1
6300000,2014,1
6250000,2014,1
6210000,2014,1
6204250,2014,1
6008196,2014,1
6000000,2014,1
5904261,2014,1
5722500,2014,1
5643750,2014,1
5625313,2014,1
5607240,2014,1
5565000,2014,1
5375760,2014,1
5324280,2014,1
5225000,2014,1
5225000,2014,1
5225000,2014,1
5200000,2014,1
5150000,2014,1
5150000,2014,1
5058198,2014,1
5016960,2014,1
5000000,2014,1
5000000,2014,1
5000000,2014,1
5000000,2014,1
5000000,2014,1
4916974,2014,1
4809840,2014,1
4763760,2014,1
4702500,2014,1
4687000,2014,1
4588384,2014,1
4508504,2014,1
4505280,2014,1
4500000,2014,1
4494383,2014,1
4469548,2014,1
4420000,2014,1
4400000,2014,1
4340000,2014,1
4319280,2014,1
4278000,2014,1
4250000,2014,1
4086454,2014,1
4062000,2014,1
4059000,2014,1
4000000,2014,1
4000000,2014,1
4000000,2014,1
4000000,2014,1
4000000,2014,1
3945000,2014,1
3900000,2014,1
3894240,2014,1
3857040,2014,1
3800000,2014,1
3762500,2014,1
3750000,2014,1
3749602,2014,1
3700748,2014,1
3678358,2014,1
3637073,2014,1
3526440,2014,1
3526440,2014,1
3500000,2014,1
3500000,2014,1
3500000,2014,1
3492720,2014,1
3452183,2014,1
3340920,2014,1
3282003,2014,1
3270000,2014,1
3250000,2014,1
3250000,2014,1
3250000,2014,1
3250000,2014,1
3231683,2014,1
3229050,2014,1
3229050,2014,1
3202920,2014,1
3183000,2014,1
3183000,2014,1
3183000,2014,1
3183000,2014,1
3180000,2014,1
3172320,2014,1
3153860,2014,1
3150000,2014,1
3135000,2014,1
3105302,2014,1
3060000,2014,1
3053368,2014,1
3049920,2014,1
3000000,2014,1
3000000,2014,1
3000000,2014,1
3000000,2014,1
3000000,2014,1
2923920,2014,1
2897976,2014,1
2895960,2014,1
2793960,2014,1
2790343,2014,1
2761114,2014,1
2750000,2014,1
2690875,2014,1
2678640,2014,1
2653080,2014,1
2652000,2014,1
2652000,2014,1
2626474,2014,1
2585668,2014,1
2568360,2014,1
2557545,2014,1
2511432,2014,1
2500000,2014,1
2500000,2014,1
2465400,2014,1
2438760,2014,1
2350820,2014,1
2339040,2014,1
2317920,2014,1
2316720,2014,1
2225479,2014,1
2225000,2014,1
2222160,2014,1
2202000,2014,1
2200920,2014,1
2180000,2014,1
2162419,2014,1
2150188,2014,1
2111160,2014,1
2091840,2014,1
2090880,2014,1
2050000,2014,1
2016000,2014,1
2016000,2014,1
2000000,2014,1
2000000,2014,1
1987320,2014,1
1986360,2014,1
1905360,2014,1
1900000,2014,1
1887840,2014,1
1887120,2014,1
1809840,2014,1
1793520,2014,1
1792560,2014,1
1750000,2014,1
1750000,2014,1
1750000,2014,1
1703760,2014,1
1695635,2014,1
1660257,2014,1
1633440,2014,1
1618680,2014,1
1600000,2014,1
1600000,2014,1
1591350,2014,1
1551840,2014,1
1550000,2014,1
1545840,2014,1
1536960,2014,1
1500000,2014,1
1500000,2014,1
1500000,2014,1
1500000,2014,1
1482000,2014,1
1467840,2014,1
1463000,2014,1
1422720,2014,1
1422720,2014,1
1409040,2014,1
1399507,2014,1
1399507,2014,1
1399507,2014,1
1388400,2014,1
1375604,2014,1
1367640,2014,1
1365720,2014,1
1352640,2014,1
1348200,2014,1
1330000,2014,1
1298640,2014,1
1265977,2014,1
1260360,2014,1
1258800,2014,1
1246680,2014,1
1210080,2014,1
1200000,2014,1
1200000,2014,1
1196760,2014,1
1169880,2014,1
1160040,2014,1
1149000,2014,1
1133950,2014,1
1129200,2014,1
1121520,2014,1
1120920,2014,1
1112880,2014,1
1106942,2014,1
1089240,2014,1
1082520,2014,1
1078800,2014,1
1074720,2014,1
1066920,2014,1
1064400,2014,1
1056720,2014,1
1045000,2014,1
1027424,2014,1
1005000,2014,1
1000000,2014,1
951463,2014,1
947907,2014,1
947907,2014,1
947907,2014,1
947907,2014,1
926500,2014,1
916099,2014,1
900000,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
884293,2014,1
875500,2014,1
825000,2014,1
797545,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
788872,2014,1
740560,2014,1
719266,2014,1
702233,2014,1
700000,2014,1
660619,2014,1
660619,2014,1
650215,2014,1
635880,2014,1
634610,2014,1
570515,2014,1
556584,2014,1
547570,2014,1
544000,2014,1
535000,2014,1
524616,2014,1
510000,2014,1
500000,2014,1
500000,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
490180,2014,1
473604,2014,1
473357,2014,1
410936,2014,1
387995,2014,1
320189,2014,1
306037,2014,1
300000,2014,1
275691,2014,1
249683,2014,1
244489,2014,1
239279,2014,1
188438,2014,1
171696,2014,1
158588,2014,1
138404,2014,1
104034,2014,1
104028,2014,1
98036,2014,1
77852,2014,1
69792,2014,1
68902,2014,1
57627,2014,1
54785,2014,1
52017,2014,1
52017,2014,1
48854,2014,1
46404,2014,1
29788,2014,1
15605,2014,1
13958,2014,1
9281,2014,1
8232,2014,1
23500000,2015,1
23180790,2015,1
22458401,2015,1
21436271,2015,1
20644400,2015,1
20644400,2015,1
20068563,2015,1
19754465,2015,1
19317326,2015,1
18995624,2015,1
18862876,2015,1
17674613,2015,1
16500000,2015,1
16006000,2015,1
15937290,2015,1
15829688,2015,1
15719063,2015,1
15719062,2015,1
15719062,2015,1
15012000,2015,1
15000000,2015,1
14898938,2015,1
14898938,2015,1
14846888,2015,1
14746000,2015,1
14746000,2015,1
14746000,2015,1
14728844,2015,1
14700000,2015,1
13500000,2015,1
13000000,2015,1
13000000,2015,1
12972973,2015,1
12950000,2015,1
12909090,2015,1
12700000,2015,1
12500000,2015,1
12350000,2015,1
12289544,2015,1
12100000,2015,1
12000000,2015,1
12000000,2015,1
12000000,2015,1
12000000,2015,1
11765500,2015,1
11595506,2015,1
11500000,2015,1
11440123,2015,1
11265416,2015,1
11250000,2015,1
11000000,2015,1
10854850,2015,1
10629213,2015,1
10434782,2015,1
10361446,2015,1
10105855,2015,1
10100000,2015,1
9904495,2015,1
9714461,2015,1
9704545,2015,1
9701000,2015,1
9500000,2015,1
9410869,2015,1
9250000,2015,1
9200000,2015,1
9000000,2015,1
9000000,2015,1
8694216,2015,1
8579089,2015,1
8579088,2015,1
8575000,2015,1
8491500,2015,1
8374646,2015,1
8374646,2015,1
8360000,2015,1
8000000,2015,1
8000000,2015,1
8000000,2015,1
8000000,2015,1
8000000,2015,1
7974482,2015,1
7900000,2015,1
7707865,2015,1
7500000,2015,1
7500000,2015,1
7500000,2015,1
7245640,2015,1
7238606,2015,1
7191011,2015,1
7128000,2015,1
7097191,2015,1
7070730,2015,1
7000000,2015,1
7000000,2015,1
7000000,2015,1
6900000,2015,1
6792500,2015,1
6792500,2015,1
6757913,2015,1
6601125,2015,1
6515510,2015,1
6500000,2015,1
6400000,2015,1
6331404,2015,1
6300000,2015,1
6253521,2015,1
6250000,2015,1
6124729,2015,1
6037500,2015,1
6000000,2015,1
6000000,2015,1
5958750,2015,1
5850313,2015,1
5831326,2015,1
5700000,2015,1
5694674,2015,1
5607240,2015,1
5563920,2015,1
5510640,2015,1
5479934,2015,1
5450000,2015,1
5450000,2015,1
5450000,2015,1
5381750,2015,1
5381750,2015,1
5375000,2015,1
5305000,2015,1
5305000,2015,1
5305000,2015,1
5305000,2015,1
5305000,2015,1
5285817,2015,1
5200000,2015,1
5138430,2015,1
5016960,2015,1
5000000,2015,1
5000000,2015,1
5000000,2015,1
4994420,2015,1
4978200,2015,1
4930560,2015,1
4868499,2015,1
4831461,2015,1
4800000,2015,1
4797664,2015,1
4797664,2015,1
4702500,2015,1
4660479,2015,1
4650000,2015,1
4650000,2015,1
4505280,2015,1
4500000,2015,1
4500000,2015,1
4500000,2015,1
4470480,2015,1
4427640,2015,1
4382576,2015,1
4250000,2015,1
4250000,2015,1
4205000,2015,1
4150000,2015,1
4062000,2015,1
4051527,2015,1
4030560,2015,1
4025000,2015,1
4000000,2015,1
4000000,2015,1
3992040,2015,1
3965074,2015,1
3911981,2015,1
3898692,2015,1
3878896,2015,1
3873398,2015,1
3842105,2015,1
3800000,2015,1
3793693,2015,1
3678360,2015,1
3678360,2015,1
3657500,2015,1
3649920,2015,1
3615000,2015,1
3553917,2015,1
3500000,2015,1
3457149,2015,1
3445947,2015,1
3396250,2015,1
3368100,2015,1
3340920,2015,1
3333333,2015,1
3326235,2015,1
3326235,2015,1
3326235,2015,1
3315120,2015,1
3283320,2015,1
3282056,2015,1
3278000,2015,1
3278000,2015,1
3278000,2015,1
3272091,2015,1
3251000,2015,1
3250000,2015,1
3250000,2015,1
3200000,2015,1
3150000,2015,1
3146068,2015,1
3135000,2015,1
3075880,2015,1
3049920,2015,1
3034356,2015,1
3026280,2015,1
3013512,2015,1
3000000,2015,1
3000000,2015,1
3000000,2015,1
3000000,2015,1
3000000,2015,1
3000000,2015,1
2997360,2015,1
2989239,2015,1
2963232,2015,1
2943221,2015,1
2915908,2015,1
2894059,2015,1
2873750,2015,1
2793960,2015,1
2772480,2015,1
2751260,2015,1
2750000,2015,1
2745840,2015,1
2732000,2015,1
2732000,2015,1
2732000,2015,1
2732000,2015,1
2732000,2015,1
2616975,2015,1
